congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,dim1,dim2,log_likelihood,geo_mean_probability,number_of_votes,number_of_errors,conditional
105,Senate,14302,51,0,KY,100,0,1,"FORD, Wendell Hampton",F000268,1924,2015.0,-0.277,0.705,-156.0969,0.723,482,67,
105,Senate,14921,51,0,KY,200,0,1,"McCONNELL, Addison Mitchell (Mitch)",M000355,1942,,0.404,0.003,-78.20565,0.8508,484,31,1.0
105,Senate,13056,45,0,LA,100,0,1,"BREAUX, John Berlinger",B000780,1944,,-0.123,0.702,-128.56254,0.766,483,52,
105,Senate,49702,45,0,LA,100,0,1,"LANDRIEU, Mary L.",L000550,1955,,-0.203,0.444,-127.80205,0.766,480,49,
105,Senate,14661,2,0,ME,200,0,1,"SNOWE, Olympia Jean",S000663,1947,,0.091,-0.548,-151.66368,0.732,486,75,
105,Senate,49703,2,0,ME,200,0,1,"COLLINS, Susan Margaret",C001035,1952,,0.107,-0.574,-127.82012,0.76874,486,61,1.0
105,Senate,13039,52,0,MD,100,0,1,"SARBANES, Paul Spyros",S000064,1933,,-0.435,-0.221,-72.40612,0.861,484,28,
105,Senate,14440,52,0,MD,100,0,1,"MIKULSKI, Barbara Ann",M000702,1936,,-0.37,-0.128,-87.84435,0.827,461,30,
105,Senate,10808,3,0,MA,100,0,1,"KENNEDY, Edward Moore (Ted)",K000105,1932,2009.0,-0.443,-0.49,-69.58448,0.863,472,27,
105,Senate,14920,3,0,MA,100,0,1,"KERRY, John Forbes",K000148,1943,,-0.352,-0.382,-80.29896,0.847,483,34,
105,Senate,14709,23,0,MI,100,0,1,"LEVIN, Carl",L000261,1934,,-0.395,-0.116,-98.89174,0.813,479,42,
105,Senate,49500,23,0,MI,200,0,1,"ABRAHAM, Spencer",A000355,1952,,0.311,-0.266,-113.01782,0.793,486,44,
105,Senate,29367,33,0,MN,200,0,1,"GRAMS, Rod",G000367,1948,2013.0,0.506,-0.195,-104.67262,0.804,481,47,
105,Senate,49101,33,0,MN,100,0,1,"WELLSTONE, Paul David",W000288,1944,2002.0,-0.583,-0.672,-86.31622,0.833,472,37,
105,Senate,14009,46,0,MS,200,0,1,"COCHRAN, William Thad",C000567,1937,,0.286,0.05,-115.28758,0.78843,485,57,1.0
105,Senate,14031,46,0,MS,200,0,1,"LOTT, Chester Trent",L000447,1941,,0.39,0.194,-73.05737,0.859,479,31,
105,Senate,15501,34,0,MO,200,0,1,"BOND, Christopher Samuel (Kit)",B000611,1939,,0.31,-0.169,-129.9464,0.763,480,51,
105,Senate,49501,34,0,MO,200,0,1,"ASHCROFT, John David",A000356,1942,,0.536,-0.181,-104.29091,0.807,485,44,
105,Senate,14203,64,0,MT,100,0,1,"BAUCUS, Max Sieben",B000243,1941,,-0.212,0.017,-141.51338,0.74,470,68,
105,Senate,15701,64,0,MT,200,0,1,"BURNS, Conrad",B001126,1935,2016.0,0.361,0.222,-86.9629,0.832,474,37,
105,Senate,15702,35,0,NE,100,0,1,"KERREY, J. Robert",K000146,1943,,-0.223,-0.055,-145.59485,0.739,482,64,
105,Senate,49704,35,0,NE,200,0,1,"HAGEL, Charles Timothy (Chuck)",H001028,1946,,0.344,-0.498,-118.57499,0.783,485,50,
105,Senate,15054,65,0,NV,100,0,1,"REID, Harry",R000146,1939,,-0.276,0.258,-160.24771,0.717,481,79,
105,Senate,15700,65,0,NV,100,0,1,"BRYAN, Richard H",B000993,1937,,-0.241,0.176,-151.38874,0.731,484,79,
105,Senate,14826,4,0,NH,200,0,1,"GREGG, Judd Alan",G000445,1947,,0.429,-0.737,-121.83878,0.777,484,61,
105,Senate,15116,4,0,NH,200,0,1,"SMITH, Robert C.",S000606,1941,,0.623,-0.468,-89.29385,0.831,483,36,
105,Senate,14914,12,0,NJ,100,0,1,"LAUTENBERG, Frank Raleigh",L000123,1924,2013.0,-0.382,-0.579,-90.6326,0.83,486,36,
105,Senate,15071,12,0,NJ,100,0,1,"TORRICELLI, Robert Guy",T000317,1951,,-0.262,-0.118,-150.94879,0.731,481,68,
105,Senate,14103,66,0,NM,200,0,1,"DOMENICI, Pete Vichi",D000407,1932,,0.257,-0.247,-104.65755,0.801,471,38,
105,Senate,14912,66,0,NM,100,0,1,"BINGAMAN, Jesse Francis, Jr. (Jeff)",B000468,1943,,-0.266,0.045,-132.67731,0.752,466,61,
105,Senate,14508,13,0,NY,100,0,1,"MOYNIHAN, Daniel Patrick",M001054,1927,2003.0,-0.301,-0.414,-187.38043,0.669,466,84,
105,Senate,14900,13,0,NY,200,0,1,"D'AMATO, Alfonse Marcello",D000018,1937,,0.182,-0.337,-200.27917,0.657,476,91,
105,Senate,14105,47,0,NC,200,0,1,"HELMS, Jesse",H000463,1921,2008.0,0.631,0.776,-66.04322,0.857,429,24,
105,Senate,49304,47,0,NC,200,0,1,"FAIRCLOTH, Duncan McLauchlin (Lauch)",F000437,1928,,0.709,0.5,-112.3978,0.789,475,46,
105,Senate,14812,36,0,ND,100,0,1,"DORGAN, Byron Leslie",D000432,1942,,-0.267,0.09,-140.11665,0.747,480,62,
105,Senate,15502,36,0,ND,100,0,1,"CONRAD, Kent",C000705,1948,,-0.296,0.582,-112.22332,0.792,481,53,
105,Senate,14304,24,0,OH,100,0,1,"GLENN, John Herschel, Jr.",G000236,1921,,-0.262,-0.067,-118.24979,0.756,423,46,
105,Senate,15020,24,0,OH,200,0,1,"DeWINE, Michael",D000294,1947,,0.289,-0.418,-131.42163,0.763,486,56,
105,Senate,14908,53,0,OK,200,0,1,"NICKLES, Donald Lee",N000102,1948,,0.52,0.111,-87.30829,0.836,486,36,
105,Senate,15424,53,0,OK,200,0,1,"INHOFE, James Mountain",I000024,1934,,0.551,0.036,-78.45224,0.84716,473,36,1.0
105,Senate,14871,72,0,OR,100,0,1,"WYDEN, Ronald Lee",W000779,1949,,-0.314,-0.407,-145.697,0.7368,477,66,1.0
105,Senate,49705,72,0,OR,200,0,1,"SMITH, Gordon Harold",S001142,1952,,0.192,-0.21,-112.78969,0.792,483,42,
105,Senate,14910,14,0,PA,200,0,1,"SPECTER, Arlen",S000709,1930,2012.0,0.068,-0.627,-189.0135,0.655,446,104,
105,Senate,29141,14,0,PA,200,0,1,"SANTORUM, Richard John (Rick)",S000059,1958,,0.338,-0.234,-131.83581,0.761,482,57,
105,Senate,14500,5,0,RI,200,0,1,"CHAFEE, John Hubbard",C000269,1922,1999.0,0.084,-0.996,-145.99076,0.738,480,68,
105,Senate,29142,5,0,RI,100,0,1,"REED, John F. (Jack)",R000122,1949,,-0.39,-0.253,-79.09958,0.84923,484,29,1.0
105,Senate,9369,48,0,SC,200,0,1,"THURMOND, James Strom",T000254,1902,2003.0,0.391,0.227,-93.101,0.825,485,43,
105,Senate,11204,48,0,SC,100,0,1,"HOLLINGS, Ernest Frederick",H000725,1922,,-0.293,0.925,-183.90948,0.668,455,89,
105,Senate,14617,37,0,SD,100,0,1,"DASCHLE, Thomas Andrew",D000064,1947,,-0.303,0.114,-94.43697,0.822,482,43,
105,Senate,15425,37,0,SD,100,0,1,"JOHNSON, Timothy Peter (Tim)",J000177,1946,,-0.25,0.143,-139.06617,0.75,484,63,
105,Senate,49502,54,0,TN,200,0,1,"FRIST, William H.",F000439,1952,,0.366,-0.222,-100.01202,0.814,485,42,
105,Senate,49503,54,0,TN,200,0,1,"THOMPSON, Fred Dalton",T000457,1942,2015.0,0.403,-0.678,-148.68513,0.736,486,66,
105,Senate,14628,49,0,TX,200,0,1,"GRAMM, William Philip (Phil)",G000365,1942,,0.551,-0.108,-94.61552,0.822,483,42,
105,Senate,49306,49,0,TX,200,0,1,"HUTCHISON, Kathryn Ann Bailey (Kay)",H001016,1943,,0.356,0.012,-116.67392,0.783,477,53,
105,Senate,14503,67,0,UT,200,0,1,"HATCH, Orrin Grant",H000338,1934,,0.382,-0.006,-117.72094,0.7833,482,52,1.0
105,Senate,49307,67,0,UT,200,0,1,"BENNETT, Robert",B000382,1933,2016.0,0.331,-0.11,-109.8259,0.791,469,46,
105,Senate,14240,6,0,VT,200,0,1,"JEFFORDS, James Merrill",J000072,1934,2014.0,0.014,-0.687,-177.646,0.689,477,82,
105,Senate,14307,6,0,VT,100,0,1,"LEAHY, Patrick Joseph",L000174,1940,,-0.375,-0.139,-133.48284,0.75767,481,66,1.0
105,Senate,14712,40,0,VA,200,0,1,"WARNER, John William",W000154,1927,,0.262,-0.131,-130.86064,0.761,478,57,
105,Senate,15705,40,0,VA,100,0,1,"ROBB, Charles Spittal",R000295,1939,,-0.2,-0.04,-192.39787,0.673,486,86,
105,Senate,14904,73,0,WA,200,0,1,"GORTON, Thomas Slade, III (Slade)",G000333,1928,,0.271,-0.652,-159.03272,0.72,485,71,
105,Senate,49308,73,0,WA,100,0,1,"MURRAY, Patty",M001111,1950,,-0.342,-0.296,-103.68721,0.80787,486,45,1.0
105,Senate,1366,56,0,WV,100,0,1,"BYRD, Robert Carlyle",B001210,1917,2010.0,-0.309,0.729,-234.24772,0.617,485,117,
105,Senate,14922,56,0,WV,100,0,1,"ROCKEFELLER, John Davison IV (Jay)",R000361,1937,,-0.326,0.177,-110.75344,0.787,462,51,
105,Senate,15703,25,0,WI,100,0,1,"KOHL, Herbert H.",K000305,1935,,-0.256,-0.406,-194.38915,0.67,486,86,
105,Senate,49309,25,0,WI,100,0,1,"FEINGOLD, Russell Dana",F000061,1953,,-0.308,-0.951,-211.26964,0.647,486,100,
105,Senate,15633,68,0,WY,200,0,1,"THOMAS, Craig Lyle",T000162,1933,2007.0,0.446,-0.128,-95.73644,0.821,484,40,
105,Senate,49706,68,0,WY,200,0,1,"ENZI, Michael B.",E000285,1944,,0.537,0.177,-89.80652,0.83001,482,37,1.0
